"id_projeto_pesquisa";"codigo_projeto";"titulo";"palavras_chave";"id_projeto";"ano";"data_inicio";"data_fim";"situacao";"tipo_projeto";"categoria_projeto";"id_unidade";"unidade";"id_coordenador";"coordenador";"edital";"id_grupo_pesquisa";"grupo_pesquisa";"linha_pesquisa";"area_conhecimento_cnpq";"objetivos_desenvolvimento_sustentavel"
"2395990";"PVE3062-2010";"Análise crítica dos fundamentos da crise contemporânea e suas implicações nas estratégias de controle social e de realização dos direitos";"Crise contemporânea; Controle Social e Direitos";"2395965";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"";"52";"Grupo de Estudos e Pesquisa sobre Trabalho, Ética e Direitos - GEPTED";"Trabalho, Proteção Social e Cidadania;;;";"Serviço Social";""
"2254237";"PVE3140-2010";"A preservação e organização do acervo documental do Serviço Social e o ensino das disciplinas de Fundamentos histórico, teórico-metodológicos do Serviço Social";"História do Serviço Social, Preservação e Fundamentos do Serviço Social";"2254214";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"";"1385230";"GRUPO DE ESTUDOS E PESQUISA EM SEGURIDADE SOCIAL E SERVIÇO SOCIAL";"Serviço Social, Sociabilidade, Cotidiano, Cultura e Violência.";"Serviço Social";""
"17674392";"PVE3146-2010";"Como se faz o caminho ao caminhar: uma investigação dos saberes de professores e professoras de Ensino Fundamental com registros da prática pedagógica ";"registros da prática pedagógica; formação de professores do Ensino Fundamental";"1767929";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"(2010) EDITAL UFRN/PROGRAD/PROPESQ/PROEX No 02/2009";"37";"CURRICULO, SABERES E PRÁTICAS EDUCATIVAS";"Currículo, memória, saberes e formação continuada";"Educação Permanente";""
"2394850";"PVE3198-2010";"Um Estudo da Diferença entre Gêneros em relação à Adoção de Software Livre a partir da Teoria Unificada de Aceitação e Uso da Tecnologia (UTAUT)";"Gestão da Tecnologia de informação, Adoção de Tecnologia, Gênero, Teoria Unificada de Aceitação e Uso da Tecnologia, UTAUT, Software Livre";"2394829";"2010";"2010/03/02 00:00:00.000";"2011/03/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"137";"GESTÃO DE SISTEMAS E TECNOLOGIAS DE INFORMAÇÃO";"Adoção de TI";"Administração";""
"4901207";"PVE3201-2010";"Mídia, consumo e culturas locais na produção de sujeitos infantis escolares na grande Natal.";"Infância contemporânea; Educação Infantil, mídia e consumo; Culturas globais e locais";"4901195";"2010";"2010/10/01 00:00:00.000";"2011/09/30 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011";"101";"CRIANCE - Criança, Infância, Cultura e Educação";"Processo organizativo do cotidiano na escola infantil";"Educação Pré-Escolar";""
"17672600";"PVE3201-2010";"Mídia, consumo e culturas locais na produção de sujeitos infantis escolares na grande Natal.";"Infância contemporânea; Educação Infantil, mídia e consumo; Culturas globais e locais";"1767911";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"(2010) EDITAL UFRN/PROGRAD/PROPESQ/PROEX No 02/2009";"101";"CRIANCE - Criança, Infância, Cultura e Educação";"Processo organizativo do cotidiano na escola infantil";"Educação Pré-Escolar";""
"2401654";"PVE3302-2010";"VALORIZAÇÃO DO MAGISTÉRIO DE ESCOLAS PÚBLICAS DA EDUCAÇÃO BÁSICA: configurações, impactos e perspectivas no Rio Grande do Norte, no período de 1996 a 2012.";"Financiamento. Valorização dos Prpfessores. FUNDEB. Piso Salarial";"2401590";"2010";"2010/08/01 00:00:00.000";"2011/07/30 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"153";"POLÍTICAS E GESTÃO DA EDUCAÇAO";"Política e Práxis da Educação - PPGEd/UFRN - Centro de Estudos e Pesquisas em Políticas Públicas em Educação";"Avaliação de Sistemas, Instituições, Planos e Programas Educacionais";""
"4874894";"PVE3302-2010";"VALORIZAÇÃO DO MAGISTÉRIO DE ESCOLAS PÚBLICAS DA EDUCAÇÃO BÁSICA: configurações, impactos e perspectivas no Rio Grande do Norte, no período de 1996 a 2012.";"Financiamento. Valorização dos Prpfessores. FUNDEB. Piso Salarial";"4874839";"2010";"2010/10/01 00:00:00.000";"2011/10/01 00:00:00.000";"RENOVADO";"EXTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"153";"POLÍTICAS E GESTÃO DA EDUCAÇAO";"Política e Práxis da Educação - PPGEd/UFRN - Centro de Estudos e Pesquisas em Políticas Públicas em Educação";"Avaliação de Sistemas, Instituições, Planos e Programas Educacionais";""
"2111141";"PVE3309-2010";"Espaço Inclusivo na BCZM: a quem serve? ";"Espaço Inclusivo; Serviço; Pessoas com deficiência. ";"2111125";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"45";"BASE DE PESQUISA SOBRE EDUCAÇÃO DE PESSOAS COM NECESSIDADES ESPECIAIS";"Práticas Pedagógicas e Currículo";"Educação Especial";""
"2359214";"PVE332-2010";"SETORES COMPETITIVOS DA CADEIA AGROINDUSTRIAL DA SOJA";"Competitividade;Cadeia agroindustrial;Exportação";"2359204";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"";"";"";"";"";";;;";"Economia Industrial";""
"2375404";"PVE3326-2010";"Educação Inclusiva: o olhar dos sujeitos com deficiência";"Educação inclusiva; pessoas com deficiência; ensino regular";"2375381";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Tecnológica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"45";"BASE DE PESQUISA SOBRE EDUCAÇÃO DE PESSOAS COM NECESSIDADES ESPECIAIS";"Práticas Pedagógicas e Currículo ";"Educação";""
"2254580";"PVE3365-2010";"O Serviço Social em Natal: caminhos teórico-metodológicos percorridos pela profissão nos últimos 30 anos";"Serviço Social, História do Serviço Social, Departamento de Serviço Social";"2254564";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"";"1385230";"GRUPO DE ESTUDOS E PESQUISA EM SEGURIDADE SOCIAL E SERVIÇO SOCIAL";"Serviço Social, Sociabilidade, Cotidiano, Cultura e Violência.";"Serviço Social";""
"2384871";"PVE3407-2010";"Reconfiguração setorial do emprego industrial nas cidades médias do Nordeste";"Emprego, Indústria, cidades médias, economia.";"2384854";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"";"42";"Núcleo de Economia Aplicada e Quantitativa - NEAQ";"Economia regional;Políticas públicas;;";"Economia Regional";""
"17670846";"PVE3446-2010";"Conhecimento Científico e Saberes da Tradição II";"Ciência; Saberes da Tradição; Conhecimento; Complexidade";"1767919";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"(2010) EDITAL UFRN/PROGRAD/PROPESQ/PROEX No 02/2009";"122";"GRUPO DE ESTUDOS DA COMPLEXIDADE-GRECOM";"Estratégia do Pensamento e Produção do Conhecimento";"Planejamento e Avaliação Educacional";""
"2306160";"PVE3469-2010";"A DIALOGICIDADE BRASILEIRA DENTRO DE DUAS NARRATIVAS SERTÂNICAS";"Dialogicidade. Brasilidade. (Ser)tão. Educação.  ";"2306134";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"911653";"DIALOGICIDADE, EDUCAÇÃO DE JOVENS E ADULTOS E PRÁTICAS CULTURAIS";"Sertania e Educação de Jovens e Adultos ao Longo da Vida";"Filosofia da Educação";""
"4893715";"PVE3483-2010";"RECONSTRUÇÃO DA MEMÓRIA EDUCACIONAL DO RIO GRANDE DO NORTE DE 1889 A 1961";"Educação, História e Memória;Processos educativos;Atores e Instituições educativas ";"4893697";"2010";"2010/10/01 00:00:00.000";"2011/09/30 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Tecnológica";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011";"50";"FUNDAMENTOS DA EDUCAÇÃO E PRÁTICAS CULTURAIS";"Cultura e História da Educação ";"História da Educação";""
"17666067";"PVE3483-2010";"RECONSTRUÇÃO DA MEMÓRIA EDUCACIONAL DO RIO GRANDE DO NORTE DE 1889 A 1961";"Educação, História e Memória;Processos educativos;Atores e Instituições educativas ";"1767898";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Tecnológica";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"(2010) EDITAL UFRN/PROGRAD/PROPESQ/PROEX No 02/2009";"50";"FUNDAMENTOS DA EDUCAÇÃO E PRÁTICAS CULTURAIS";"Cultura e História da Educação ";"História da Educação";""
"2394681";"PVE3493-2010";"Livro Didático: História do ensino de História no Brasil (1808-2008)";"Livro didático ensino de história disciplina história";"2394670";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"92";"ECOS - Escola Contemporânea e Olhar Sociológico";"Práticas pedagógicas e currículo";"Educação";""
"2409023";"PVE3499-2010";"SOCIOLOGIA DO SUJEITO E A PESQUISA EDUCACIONAL: teoria e usos das metodologias qualitativas humanas em educação";"Sociologia da Educação; Metodologia de Pesquisa Qualitativa; Sociobiografia ";"2409008";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"92";"ECOS - Escola Contemporânea e Olhar Sociológico";"Práticas Pedagógicas e Currículo ";"Educação";""
"2394424";"PVE3505-2010";"A Lei e a Escola: uma História da escola no Brasil (1808-2008) ";"Institução escolar - legislação educacional - gênero";"2394408";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Tecnológica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"47";"GÊNERO E PRÁTICAS CULTURAIS: ABORDAGENS HISTÓRICAS, EDUCATIVAS E LITERÁRIAS";"Cultura e História da Educação;;;";"História da Educação";""
"2366751";"PVE3576-2010";"RECONSTITUIDO OS PROTAGONISTAS DO MOVIMENTO DE NATAL: ESTUDO DAS PRÁTICAS SOCIOEDUCATIVAS E CULTURAIS DA IGREJA CATÓLICA NO RN.";"MOVIMENTO DE NATAL; ";"2366731";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Tecnológica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"";"50";"FUNDAMENTOS DA EDUCAÇÃO E PRÁTICAS CULTURAIS";"História; Memória;Serviço Social e Educação;  ";"Serviço Social";""
"2096502";"PVE3660-2010";"Ética, Direitos Humanos e Projeto Ético-Político do Serviço Social";"Ética, Direitos Humanos e Serviço Social";"2096484";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"";"52";"Grupo de Estudos e Pesquisa sobre Trabalho, Ética e Direitos - GEPTED";"Ética, Gênero, Cultura e Diversidade";"Serviço Social";""
"2434698";"PVE3679-2010";"Acesso e Inclusão de estudantes da rede Pública na Cultura Acadêmica da Universidade Pública  - Parte II";"Ensino Superior, Acesso ao Ensino Superior, Inclusão, Cultura Universitária ";"2434691";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Tecnológica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"41";"Rede Territórios Inteligentes e Sustentáveis no âmbito Social e Educativo - TISSE";"Formação e profissionalização Docente;;;";"Planejamento e Avaliação Educacional";""
"2431919";"PVE3682-2010";"A passagem do Ensino Médio à UFRN: estudos sobre o acesso, a permanência e a qualidade do Ensino Médio.(PArte II)";"ensino médio;formação docente;acesso e inclusão; ensino superior";"2431912";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Tecnológica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"41";"Rede Territórios Inteligentes e Sustentáveis no âmbito Social e Educativo - TISSE";"Formação e Profissionalização Docente;;;";"Planejamento e Avaliação Educacional";""
"4459414";"PVE3842-2010";"A evolução histórica do direito civil brasileiro: uma análise da feitura do Código Civil de 1916. ";"História. Direito Civil. Código Civil de 1916. ";"4459402";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Não Informado";"79";"DEPARTAMENTO DE DIREITO PRIVADO - DIPRI";"";"";"";"51";"Direito das Relações de Consumo";"Direito Civil e Direito do Consumidor ";"Direito Civil";""
"4459294";"PVE3843-2010";"A PROMOÇÃO E A TUTELA DA PESSOA HUMANA NO ORDENAMENTO
BRASILEIRO: ESTUDO SOB A PERSPECTIVA CIVIL-CONSTITUCIONALISTA";"Personalidade Humana. proteção. direito civil. constitucionalização.";"4459284";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Não Informado";"79";"DEPARTAMENTO DE DIREITO PRIVADO - DIPRI";"";"";"";"51";"Direito das Relações de Consumo";"direito civil";"Direito Civil";""
"4917278";"PVE4166-2010";"Macroanálise da economia potiguar ";"análise macroeconômica; economia potiguar; banco de dados; ";"4917262";"2010";"2010/10/01 00:00:00.000";"2011/09/30 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011";"16850480";"GRUPO DE ESTUDOS EM ECONOMIA POLÍTICA DO DESENVOLVIMENTO ECONÔMICO - GEEPD";"Desenvolvimento Regional";"Economia Regional";""
"4906372";"PVE4176-2010";"Construção de Casos para ensino em Administração nas pequenas e médias empresas de Natal-RN";"Metodologia para ensino em administração; Casos para ensino; Administração nas pequenas empresas. ";"4906348";"2010";"2010/10/01 00:00:00.000";"2011/09/30 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011";"38";"BASE DE ESTUDOS E PESQUISAS EM ESTRATÉGIAS E POLÍTICAS DE GESTÃO";"Ensino e Estratégias de Gestão";"Administração";""
"4906060";"PVE4198-2010";"A administração de marketing e a logística orientada para o cliente: a importância da integração das ações nas pequenas e médias empresas de Natal-RN";"Marketing; Marketing de relacionamento; Segmentação de Mercado;  Fidelização; Logística orientada para o cliente.";"4906038";"2010";"2010/10/01 00:00:00.000";"2011/09/30 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011";"38";"BASE DE ESTUDOS E PESQUISAS EM ESTRATÉGIAS E POLÍTICAS DE GESTÃO";"Ensino e Estratégias de Gestão";"Administração";""
"4931062";"PVE4437-2010";"Trabalhadores/as do mar: uma análise das condições de vida e trabalho das populações tradicionais sob a égide da carcinicultura no litoral potiguar";"Questão socioambiental;populações tradicionais; trabalho; carcinicultura";"4931040";"2010";"2010/10/01 00:00:00.000";"2011/09/30 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011";"52";"Grupo de Estudos e Pesquisa sobre Trabalho, Ética e Direitos - GEPTED";"Trabalho e Direito";"Fundamentos do Serviço Social";""
"2053589";"PVE4560-2010";"RECONSTITUIDO OS PROTAGONISTAS DO MOVIMENTO DE NATAL: ESTUDO DAS PRÁTICAS SOCIOEDUCATIVAS E CULTURAIS DA IGREJA CATÓLICA NO RN ";"Protagonistas do Movimento de Natal; Práticas Socioeducativas; História e Memória";"2053587";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"";"";"(2010) EDITAL PROPESQ 02/2010";"50";"FUNDAMENTOS DA EDUCAÇÃO E PRÁTICAS CULTURAIS";"História; Memória;Serviço Social e Educação ";"Fundamentos do Serviço Social";""
"2056344";"PVE4573-2010";"Meio Ambiente do Trabalho e proteção de direitos na indústria de petróleo e gás natural.";"Meio ambiente do trabalho;proteção de direitos;petróleo e gás natural";"2056342";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"(2010) EDITAL PROPESQ 02/2010";"97336441";"GRUPO DE PESQUISA EM DIREITO ELEITORAL E PARTIDÁRIO - GPDE/UFRN";"Jurisdição e processo";"Direitos Especiais";""
"2060955";"PVE4599-2010";"CRISTIANISMO E DESENVOLVIMENTO ECONÔMICO: CONSIDERAÇÕES SOBRE AS RAÍZES HISTÓRICAS DO SUBDESENVOLVIMENTO NA AMÉRICA LATINA";"CRISTIANISMO, DESENVOLVIMENTO, DIREITO, AMERICA LATINA";"2060953";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"(2010) EDITAL PROPESQ 02/2010";"";"";"CONSTITUIÇÃO, PROCESSO E GARANTIAS DE DIREITO";"Direito Constitucional";""
"2065504";"PVE4626-2010";"O PENSAMENTO SISTÊMICO E A ADMINISTRAÇÃO: NOVAS ABORDAGENS NO ENSINO";"PENSAMENTO SISTÊMICO, APRENDIZAGEM, SIMULAÇÃO EMPRESARIAL";"2065502";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"1618";"COORD. DO PROGRAMA DE POS-GRAD. EM ADMINISTRACAO";"";"";"(2010) EDITAL PROPESQ 02/2010";"38";"BASE DE ESTUDOS E PESQUISAS EM ESTRATÉGIAS E POLÍTICAS DE GESTÃO";"SIMULAÇÃO EMPRESARIAL E APRENDIZAGEM ORGANIZACIONAL";"Administração";""
"2067756";"PVE4640-2010";"CONTABILIDADE GOVERNAMENTAL: DESAFIOS E PERSPECTIVAS";"registro; demonstração, orçamento; serviço público";"2067754";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"";"";"(2010) EDITAL PROPESQ 02/2010";"5242391";"Estudos Avançados para a Sustentabilidade";"Contabilidade Governamental";"Ciências Contábeis";""
"2070288";"PVE4662-2010";"DIREITO E  REGULAÇÃO DA ÁGUA VIRTUAL NA INDÚSTRIA DE BIOCOMBUSTÍVEIS";"regulação; direito de águas;biocombustíveis;água virtual;desenvolvimento sustentável.";"2070286";"2010";"2011/01/01 00:00:00.000";"2011/12/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"(2010) Edital PROPESQ 10/2010 - Cotas REUNI Excedentes";"911215";"DIREITO E REGULAÇÃO DOS RECURSOS NATURAIS E DA ENERGIA";"Direito e regulação dos recursos hídricos";"Direitos Especiais";""
"50835241";"PVE4681-2010";"AVALIAÇÃO DE ATUAÇÃO DOS CONSELHOS MUNICIPAIS DE SAUDE DA REGIAO METROPOLITANA DE NATAL";"CONTROLE SOCIAL. PARTICIPAÇÃO";"50835229";"2010";"2011/01/01 00:00:00.000";"2011/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2010) Edital PROPESQ 10/2010 - Cotas REUNI Excedentes";"43";"GRUPO DE ESTUDOS E PESQUISAS EM GESTÃO INSTITUCIONAL E POLÍTICAS PÚBLICAS";"Gestão Pública, Políticas de Inovação, Parcerias Público x Privada, Desenvolvimento e Gestão Social ";"Administração";""
"2091256";"PVE4681-2010";"AVALIAÇÃO DE ATUAÇÃO DOS CONSELHOS MUNICIPAIS DE SAUDE DA REGIAO METROPOLITANA DE NATAL";"CONTROLE SOCIAL. PARTICIPAÇÃO";"2091254";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2010) EDITAL PROPESQ 02/2010";"43";"GRUPO DE ESTUDOS E PESQUISAS EM GESTÃO INSTITUCIONAL E POLÍTICAS PÚBLICAS";"Gestão Pública, Políticas de Inovação, Parcerias Público x Privada, Desenvolvimento e Gestão Social ";"Administração";""
"2097335";"PVE4731-2010";"Logística reversa e solidária minimizando problemas sociais ";"Integração, Logística Reversa, Logística Solidária ";"2097333";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2010) EDITAL PROPESQ 02/2010";"38";"BASE DE ESTUDOS E PESQUISAS EM ESTRATÉGIAS E POLÍTICAS DE GESTÃO";"Ensino e Estratégias de Gestão";"Administração";""
"2098272";"PVE4738-2010";"Construção e Simulação de Casos para Ensino ";"Simulação Empresarial; Casos para ensino; Ensino de Administração.";"2098256";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2010) EDITAL PROPESQ 02/2010";"38";"BASE DE ESTUDOS E PESQUISAS EM ESTRATÉGIAS E POLÍTICAS DE GESTÃO";"Ensino e Estratégias de Gestão";"Administração";""
"2109960";"PVE4775-2010";"A formação do pólo de energia eólica no estado do Rio Grande do Norte";"Energia Eólica, Pólo de crescimento, Rio Grande do Norte.";"2109958";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"EM EXECUÇÃO";"INTERNO";"Pesquisa Científica";"160";"DEPARTAMENTO DE ECONOMIA - DEPEC";"";"";"(2010) EDITAL PROPESQ 02/2010";"42";"Núcleo de Economia Aplicada e Quantitativa - NEAQ";"Estratégias para o Desenvolvimento Regional";"Economia Regional";""
"4901342";"PVE4793-2010";"Aprendizagem e desenvolvimento na escola inclusiva:  contribuições da psicologia sócio-histórica base vigotskiana à formação docente";"aprendizagem - desenvolvimento - escola - inclusão ";"4901320";"2010";"2010/10/01 00:00:00.000";"2011/09/30 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"(2011) Edital 07/2010 - Distribuição de Bolsas IC e IT - PROPESQ e REUNI 2011";"45";"BASE DE PESQUISA SOBRE EDUCAÇÃO DE PESSOAS COM NECESSIDADES ESPECIAIS";"Educação inclusiva;;;";"Psicologia Educacional";""
"2115065";"PVE4793-2010";"Aprendizagem e desenvolvimento na escola inclusiva:  contribuições da psicologia sócio-histórica base vigotskiana à formação docente";"aprendizagem - desenvolvimento - escola - inclusão ";"2115063";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"RENOVADO";"INTERNO";"Pesquisa Científica";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"(2010) EDITAL PROPESQ 02/2010";"45";"BASE DE PESQUISA SOBRE EDUCAÇÃO DE PESSOAS COM NECESSIDADES ESPECIAIS";"Educação inclusiva;;;";"Psicologia Educacional";""
"2162751";"PVE4800-2010";"PROJETO CONSOLIDAÇÃO DEMOCRÁTICA E DIREITO (CDD)";"DEMOCRACIA - CIDADANIA - EDUCAÇÃO JURÍDICA";"2162749";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"79";"DEPARTAMENTO DE DIREITO PRIVADO - DIPRI";"";"";"";"51";"Direito das Relações de Consumo";"DIREITOS HUMANOS";"Direito Constitucional";""
"2169249";"PVE4802-2010";"Revista de Filosofia do Direito, do Estado e da Sociedade - FIDES";"REVISTA JURÍDICA;FILOSOFIA DO DIREITO;SOCIOLOGIA DO DIREITO";"2169247";"2010";"2010/01/01 00:00:00.000";"2010/12/31 00:00:00.000";"FINALIZADO";"EXTERNO";"Pesquisa Científica";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"";"51";"Direito das Relações de Consumo";"Zetética e direitos fundamentais ";"Direito Público";""
"2189154";"PVE4828-2010";"ESTUDO DAS DIMENSÕES DO COMPORTAMENTO ORGANIZACIONAL NA CONTEMPORANEIDADE: 
O CASO DE UMA ORGANIZAÇÃO PÚBLICA";"Trabalho; Liderança; Qualidade de Vida; Autoeficácia; Cultura; Locus de controle";"2189152";"2010";"2010/08/01 00:00:00.000";"2011/07/31 00:00:00.000";"FINALIZADO";"INTERNO";"Pesquisa Científica";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"(2010) EDITAL 01/2010 - PIBIC-PIBICAA-PIBITI";"38";"BASE DE ESTUDOS E PESQUISAS EM ESTRATÉGIAS E POLÍTICAS DE GESTÃO";"Organizações e Comportamento Organizacional;;;";"Administração";""
