id_curso;curso;id_unidade;unidade
88359602;ESPECIALIZAÇÃO EM EDUCAÇÃO E LINGUAGEM;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
101013233;ESPECIALIZAÇÃO EM EDUCAÇÃO EM DIREITOS HUMANOS;5967;DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO
107183983;ESPECIALIZAÇÃO EM EDUCAÇÃO EM ESPAÇOS DE PRIVAÇÃO DE LIBERDADE;5968;DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO
137776743;ESPECIALIZAÇÃO EM EDUCAÇÃO ESPECIAL NA EDUCAÇÃO BÁSICA: O AEE EM FOCO;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
95796201;ESPECIALIZAÇÃO EM EDUCAÇÃO FÍSICA ESCOLAR;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
2062116;ESPECIALIZAÇÃO EM EDUCAÇÃO INFANTIL;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
98461888;ESPECIALIZAÇÃO EM EDUCAÇÃO INFANTIL;4880;DEPARTAMENTO DE EDUCAÇÃO - CERES
2249855;ESPECIALIZAÇÃO EM EDUCAÇÃO INFANTIL;1452;NÚCLEO DE EDUCAÇÃO DA INFÂNCIA
3410226;ESPECIALIZAÇÃO EM EDUCAÇÃO MUSICAL NA EDUCAÇÃO BÁSICA;284;ESCOLA DE MÚSICA
89918597;ESPECIALIZAÇÃO EM EDUCAÇÃO MUSICAL NA EDUCAÇÃO BÁSICA;284;ESCOLA DE MÚSICA
108087170;ESPECIALIZAÇÃO EM EDUCAÇÃO NA CULTURA DIGITAL;6069;INSTITUTO METROPOLE DIGITAL
109917488;ESPECIALIZAÇÃO EM EDUCAÇÃO NA CULTURA DIGITAL;6069;INSTITUTO METROPOLE DIGITAL
98759568;ESPECIALIZAÇÃO EM EDUCAÇÃO, RELIGIÃO E MITO;136;DEPARTAMENTO DE CIÊNCIAS SOCIAIS
154924977;ESPECIALIZAÇÃO EM EM EXECUÇÃO PENAL;9750;DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO
51004048;ESPECIALIZAÇÃO EM ENDOCRINOLOGIA PEDIÁTRICA;193;DEPARTAMENTO DE PEDIATRIA
6546980;ESPECIALIZAÇÃO EM ENDOCRINOLOGIA PEDIÁTRICA;193;DEPARTAMENTO DE PEDIATRIA
11345120;ESPECIALIZAÇÃO EM ENDODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
95872651;ESPECIALIZAÇÃO EM ENDODONTIA;195;DEPARTAMENTO DE ODONTOLOGIA
17975011;ESPECIALIZAÇÃO EM ENERGIA EÓLICA;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
84696044;ESPECIALIZAÇÃO EM ENERGIA EÓLICA - CURSO II;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
118269716;ESPECIALIZAÇÃO EM ENFERMAGEM EM NEFROLOGIA;198;DEPARTAMENTO DE ENFERMAGEM
163763313;ESPECIALIZAÇÃO EM ENFERMAGEM EM NEONATOLOGIA E PEDIATRIA;198;DEPARTAMENTO DE ENFERMAGEM
175957626;ESPECIALIZAÇÃO EM ENFERMAGEM EM TERAPIA INTENSIVA;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
163893127;ESPECIALIZAÇÃO EM ENFERMAGEM EM TERAPIA INTENSIVA;198;DEPARTAMENTO DE ENFERMAGEM
166993847;ESPECIALIZAÇÃO EM ENFERMAGEM EM TERAPIA INTENSIVA;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
128551505;ESPECIALIZAÇÃO EM ENFERMAGEM EM TERAPIA INTENSIVA NEONATAL E PEDIÁTRICA;205;ESCOLA DE SAÚDE
171602634;ESPECIALIZAÇÃO EM ENFERMAGEM EM URGÊNCIA E EMERGÊNCIA;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
164213451;ESPECIALIZAÇÃO EM ENFERMAGEM NEONATAL E PEDIÁTRICA;198;DEPARTAMENTO DE ENFERMAGEM
125694869;ESPECIALIZAÇÃO EM ENFERMAGEM OBSTÉTRICA - TURMA III - REDE CEGONHA;205;ESCOLA DE SAÚDE
165945996;ESPECIALIZAÇÃO EM ENGENHARIA AUTOMOTIVA;104;PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECÂNICA
135222431;ESPECIALIZAÇÃO EM ENGENHARIA DE NEGÓCIOS NO SETOR DE SUPERMERCADOS;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
117430697;ESPECIALIZAÇÃO EM ENGENHARIA DE OPERAÇÕES;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
138719355;ESPECIALIZAÇÃO EM ENGENHARIA DE OPERAÇÕES;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
165452252;ESPECIALIZAÇÃO EM ENGENHARIA DE OPERAÇÕES E GESTÃO DE ATIVOS;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
184622307;ESPECIALIZAÇÃO EM ENGENHARIA DE OPERAÇÕES E GESTÃO DE ATIVOS;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
149769620;ESPECIALIZAÇÃO EM ENGENHARIA DE SEGURANÇA DO TRABALHO;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
170436900;ESPECIALIZAÇÃO EM ENGENHARIA DE SEGURANÇA DO TRABALHO;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
117439917;ESPECIALIZAÇÃO EM ENGENHARIA DE SEGURANÇA DO TRABALHO;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
129021225;ESPECIALIZAÇÃO EM ENGENHARIA DE SEGURANÇA DO TRABALHO;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
1087370;ESPECIALIZAÇÃO EM ENGENHARIA E SEGURANÇA DO TRABALHO;52;DEPARTAMENTO DE ENGENHARIA CIVIL E AMBIENTAL
91506283;ESPECIALIZAÇÃO EM ENSINO-APRENDIZAGEM DE INGLÊS COMO LÍNGUA ESTRANGEIRA;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
93999856;ESPECIALIZAÇÃO EM ENSINO-APRENDIZAGEM DE INGLÊS COMO LÍNGUA ESTRANGEIRA;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
117709917;ESPECIALIZAÇÃO EM ENSINO-APRENDIZAGEM DE INGLÊS COMO LÍNGUA ESTRANGEIRA;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
101197753;ESPECIALIZAÇÃO EM ENSINO-APRENDIZAGEM DE LÍNGUA PORTUGUESA;5968;DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO
96030942;ESPECIALIZAÇÃO EM ENSINO DE ARTES NA EDUCAÇÃO BÁSICA: MÚSICA;284;ESCOLA DE MÚSICA
166552734;ESPECIALIZAÇÃO EM ENSINO DE CIÊNCIAS - ANOS FINAIS DO ENSINO FUNDAMENTAL;134;PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA
2684664;ESPECIALIZAÇÃO EM ENSINO DE EDUCAÇÃO FÍSICA ESCOLAR;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
117478974;ESPECIALIZAÇÃO EM ENSINO DE ESPANHOL COMO LÍNGUA ESTRANGEIRA;7847;DEPARTAMENTO DE LETRAS - CERES
171990846;ESPECIALIZAÇÃO EM ENSINO DE ESPANHOL COMO LÍNGUA ESTRANGEIRA;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
50663976;ESPECIALIZAÇÃO EM ENSINO DE FILOSOFIA NO ENSINO MÉDIO;137;DEPARTAMENTO DE FILOSOFIA
104438498;ESPECIALIZAÇÃO EM ENSINO DE FILOSOFIA NO ENSINO MÉDIO;137;DEPARTAMENTO DE FILOSOFIA
130644624;ESPECIALIZAÇÃO EM ENSINO DE GEOGRAFIA;234;CERES - DEPARTAMENTO DE GEOGRAFIA
97989821;ESPECIALIZAÇÃO EM ENSINO DE LÍNGUAS E CULTURAS HISPÂNICAS;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
106836176;ESPECIALIZAÇÃO EM ENSINO DE LÍNGUAS E CULTURAS HISPÂNICAS;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
104463617;ESPECIALIZAÇÃO EM ENSINO DE MATEMÁTICA;120;DEPARTAMENTO DE MATEMÁTICA
130962291;ESPECIALIZAÇÃO EM ENSINO DE MATEMÁTICA;120;DEPARTAMENTO DE MATEMÁTICA
153694412;ESPECIALIZAÇÃO EM ENSINO DE MATEMÁTICA NOS ANOS INICIAIS DO FUNDAMENTAL;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
123381093;ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS;284;ESCOLA DE MÚSICA
135424522;ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS;284;ESCOLA DE MÚSICA
111285585;ESPECIALIZAÇÃO EM ENSINO DE MÚSICA NA EDUCAÇÃO BÁSICA;284;ESCOLA DE MÚSICA
103878435;ESPECIALIZAÇÃO EM ENSINO DE PORTUGUÊS E LINGUÍSTICA;138;DEPARTAMENTO DE LETRAS
104439089;ESPECIALIZAÇÃO EM ENSINO DE SOCIOLOGIA NO ENSINO MÉDIO;136;DEPARTAMENTO DE CIÊNCIAS SOCIAIS
174944795;ESPECIALIZAÇÃO EM ENSINO DE SOCIOLOGIA NO ENSINO MÉDIO;136;DEPARTAMENTO DE CIÊNCIAS SOCIAIS
117783900;ESPECIALIZAÇÃO EM ENSINO E APRENDIZAGEM DE INGLÊS COMO LÍNGUA ESTRANGEIRA;5206;DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS
94372864;ESPECIALIZAÇÃO EM ENSINO E APRENDIZAGEM DE LÍNGUAS;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
127324390;ESPECIALIZAÇÃO EM EQUIDEOCULTURA;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
139789133;ESPECIALIZAÇÃO EM ESINO DE CIÊNCIAS;9111;PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE CIÊNCIAS E MATEMÁTICA
109957345;ESPECIALIZAÇÃO EM ESTRATÉGIAS LINGUÍSTICO-DISCURSIVAS DE AVALIAÇÃO;138;DEPARTAMENTO DE LETRAS
117700770;ESPECIALIZAÇÃO EM ESTUDOS DA ESCRITA E ENSINO;138;DEPARTAMENTO DE LETRAS
97258649;ESPECIALIZAÇÃO EM ESTUDOS SOBRE A LINGUAGEM: TEORIAS E ENSINO (ESTEIO);138;DEPARTAMENTO DE LETRAS
171128656;ESPECIALIZAÇÃO EM EXECUÇÃO PENAL;9750;DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO
155777712;ESPECIALIZAÇÃO EM FARMÁCIA CLÍNICA COMUNITÁRIA E HOSPITALAR;30544;PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS APLICADAS À SAÚDE DA MULHER
14172150;ESPECIALIZAÇÃO EM FARMÁCIA HOSPITALAR COM ÊNFASE EM ONCOLOGIA;196;DEPARTAMENTO DE FARMACIA
90275796;ESPECIALIZAÇÃO EM FINANÇAS;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
123686055;ESPECIALIZAÇÃO EM FINANÇAS CORPORATIVAS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
85417248;ESPECIALIZAÇÃO EM FINANÇAS CORPORATIVAS;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
129053738;ESPECIALIZAÇÃO EM FINANÇAS CORPORATIVAS;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
103323466;ESPECIALIZAÇÃO EM FISIOLOGIA CLÍNICA DO EXERCÍCIO;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
132254127;ESPECIALIZAÇÃO EM FISIOLOGIA CLÍNICA DO EXERCÍCIO;4890;FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
115839556;ESPECIALIZAÇÃO EM FISIOLOGIA CLÍNICA DO EXERCÍCIO;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
130093645;ESPECIALIZAÇÃO EM FISIOLOGIA CLÍNICA DO EXERCÍCIO;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
121430691;ESPECIALIZAÇÃO EM FISIOLOGIA DO EXERCÍCIO: BASES TEÓRICAS PRÁTICAS FITNESS E PERSONAL TRAINER;199;DEPARTAMENTO DE EDUCAÇÃO FÍSICA
140530028;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
89971045;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
140517691;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
104177648;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
140497113;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
123701410;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
140505695;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
140504576;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
17975010;ESPECIALIZAÇÃO EM FISIOTERAPIA CARDIORRESPIRATÓRIA;201;DEPARTAMENTO DE FISIOTERAPIA
97605312;ESPECIALIZAÇÃO EM FISIOTERAPIA MATERNO-INFANTIL;201;DEPARTAMENTO DE FISIOTERAPIA
125780737;ESPECIALIZAÇÃO EM FISIOTERAPIA MATERNO-INFANTIL;201;DEPARTAMENTO DE FISIOTERAPIA
175988412;ESPECIALIZAÇÃO EM FISIOTERAPIA NEONATAL;201;DEPARTAMENTO DE FISIOTERAPIA
85245427;ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA - TURMA I;201;DEPARTAMENTO DE FISIOTERAPIA
97260682;ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA - TURMA II;201;DEPARTAMENTO DE FISIOTERAPIA
106396861;ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA - TURMA III;201;DEPARTAMENTO DE FISIOTERAPIA
120250336;ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA - TURMA IV;201;DEPARTAMENTO DE FISIOTERAPIA
132295567;ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E ESPORTIVA;201;DEPARTAMENTO DE FISIOTERAPIA
160552386;ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E ESPORTIVA - TURMA 6;201;DEPARTAMENTO DE FISIOTERAPIA
127903565;ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE;195;DEPARTAMENTO DE ODONTOLOGIA
126152863;ESPECIALIZAÇÃO EM FRUTICULTURA IRRIGADA;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
117829636;ESPECIALIZAÇÃO EM FUNDAMENTOS LINGUÍSTICOS PARA O ENSINO DA LEITURA E DA ESCRITA;138;DEPARTAMENTO DE LETRAS
130946437;ESPECIALIZAÇÃO EM FUNDAMENTOS LINGUÍSTICOS PARA O ENSINO DA LEITURA E DA ESCRITA;138;DEPARTAMENTO DE LETRAS
148595405;ESPECIALIZAÇÃO EM FUNDAMENTOS LINGUÍSTICOS PARA O ENSINO DA LEITURA E DA ESCRITA;138;DEPARTAMENTO DE LETRAS
103733017;ESPECIALIZAÇÃO EM FUNDAMENTOS LINGUÍSTICOS PARA O ENSINO DA LEITURA E DA ESCRITA;138;DEPARTAMENTO DE LETRAS
166665337;ESPECIALIZAÇÃO EM FUNDAMENTOS LINGUÍSTICOS PARA O ENSINO DA LEITURA E DA ESCRITA;138;DEPARTAMENTO DE LETRAS
118948921;ESPECIALIZAÇÃO EM GEOPROCESSAMENTO E ANÁLISE AMBIENTAL;234;CERES - DEPARTAMENTO DE GEOGRAFIA
106806058;ESPECIALIZAÇÃO EM GEOPROCESSAMENTO E CARTOGRAFIA DIGITAL;142;DEPARTAMENTO DE GEOGRAFIA/CCHLA
88414039;ESPECIALIZAÇÃO EM GEOPROCESSAMENTO E CARTOGRAFIA DIGITAL;142;DEPARTAMENTO DE GEOGRAFIA/CCHLA
161913712;ESPECIALIZAÇÃO EM GERONTOLOGIA;201;DEPARTAMENTO DE FISIOTERAPIA
121224303;ESPECIALIZAÇÃO EM GERONTOLOGIA;201;DEPARTAMENTO DE FISIOTERAPIA
133839306;ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL;351;ESCOLA AGRÍCOLA DE JUNDIAÍ
2274700;ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL;52;DEPARTAMENTO DE ENGENHARIA CIVIL E AMBIENTAL
95825620;ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL COSTEIRA;180;DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA
97911871;ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL;235;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
131154970;ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL E INTELIGÊNCIA TERRITORIAL;315;PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA
15315771;ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL URBANA - CURSO III;315;PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA
169608223;ESPECIALIZAÇÃO EM GESTÃO CULTURAL;284;ESCOLA DE MÚSICA
100665439;ESPECIALIZAÇÃO EM GESTÃO DA ASSISTÊNCIA FARMACÊUTICA;196;DEPARTAMENTO DE FARMACIA
158033736;ESPECIALIZAÇÃO EM GESTÃO DA INOVAÇÃO NA SEGURANÇA PÚBLICA;11612;DEPARTAMENTO DE ADMINISTRAÇÃO PUBLICA E GESTÃO SOCIAL
156500262;ESPECIALIZAÇÃO EM GESTÃO DA JURISDIÇÃO INOVADORA;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
110721137;ESPECIALIZAÇÃO EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
90343896;ESPECIALIZAÇÃO EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
168180388;ESPECIALIZAÇÃO EM GESTÃO DE BIBLIOTECAS ESCOLARES;63;DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
88376323;ESPECIALIZAÇÃO EM GESTÃO DE EVENTOS;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
1213760;ESPECIALIZAÇÃO EM GESTÃO DE PESSOAS;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
115828584;ESPECIALIZAÇÃO EM GESTÃO DE POLÍTICA DE DST, AIDS HEPATITES VIRAIS E TUBERCULOSE;409;NÚCLEO DE ESTUDOS EM SAÚDE COLETIVA
98789276;ESPECIALIZAÇÃO EM GESTÃO DE POLÍTICAS PÚBLICAS;5679;PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO PÚBLICA
121642348;ESPECIALIZAÇÃO EM GESTÃO DE PROCESSOS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
174795943;ESPECIALIZAÇÃO EM GESTÃO DE PROCESSOS;11612;DEPARTAMENTO DE ADMINISTRAÇÃO PUBLICA E GESTÃO SOCIAL
136580718;ESPECIALIZAÇÃO EM GESTÃO DE PROCESSOS;11612;DEPARTAMENTO DE ADMINISTRAÇÃO PUBLICA E GESTÃO SOCIAL
117160376;ESPECIALIZAÇÃO EM GESTÃO DE PROJETOS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
104720950;ESPECIALIZAÇÃO EM GESTÃO DE PROJETOS;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
100350606;ESPECIALIZAÇÃO EM GESTÃO DE TI;2;SUPERINTENDÊNCIA DE TECNOLOGIA DA INFORMAÇÃO
130729753;ESPECIALIZAÇÃO EM GESTÃO DINÂMICA DE PROJETOS;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
150765953;ESPECIALIZAÇÃO EM GESTÃO DINÂMICA DE PROJETOS 2023;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
169909955;ESPECIALIZAÇÃO EM GESTÃO DINÂMICA DE PROJETOS 2023.2;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
113505772;ESPECIALIZAÇÃO EM GESTÃO DOCUMENTAL;63;DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
166994580;ESPECIALIZAÇÃO EM GESTÃO DOCUMENTAL;63;DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
127034870;ESPECIALIZAÇÃO EM GESTÃO DOCUMENTAL;63;DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
104767988;ESPECIALIZAÇÃO EM GESTÃO DO TRABALHO E DA EDUCAÇÃO NA SAÚDE;202;DEPARTAMENTO DE SAÚDE COLETIVA
91779180;ESPECIALIZAÇÃO EM GESTÃO DO TRABALHO E DA EDUCAÇÃO NA SAÚDE;202;DEPARTAMENTO DE SAÚDE COLETIVA
126778707;ESPECIALIZAÇÃO EM GESTÃO DO TRABALHO E DA EDUCAÇÃO NA SAÚDE;202;DEPARTAMENTO DE SAÚDE COLETIVA
168784621;ESPECIALIZAÇÃO EM GESTÃO E INOVAÇÃO;31011;FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS
134583967;ESPECIALIZAÇÃO EM GESTÃO EM MICRO E PEQUENAS EMPRESAS COM FOCO NAS NORMAS INTERNACIONAIS;235;CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS
91501784;ESPECIALIZAÇÃO EM GESTÃO EM SAÚDE;205;ESCOLA DE SAÚDE
129869375;ESPECIALIZAÇÃO EM GESTÃO EM SAÚDE;205;ESCOLA DE SAÚDE
178577556;ESPECIALIZAÇÃO EM GESTÃO EM SAÚDE;205;ESCOLA DE SAÚDE
175835924;ESPECIALIZAÇÃO EM GESTÃO EM SAÚDE MODALIDADE A DISTÂNCIA;205;ESCOLA DE SAÚDE
106519681;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
975160;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR;3592;UNIDADE CURRICULAR INTEGRADA
11642560;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
175603400;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR;5967;DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO
177007084;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR MODALIDADE A DISTÂNCIA;5967;DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO
175333761;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR MODALIDADE A DISTÂNCIA;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
175414933;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR MODALIDADE A DISTÂNCIA;5967;DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO
175248616;ESPECIALIZAÇÃO EM GESTÃO ESCOLAR MODALIDADE A DISTÂNCIA;363;PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO
2236617;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
98732812;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA;74;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO
115749236;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE CUSTOS;163;DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
120660077;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE NEGÓCIOS;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
120896111;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE NEGÓCIOS;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
104367740;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE NEGÓCIOS;236;CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
96980770;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE NEGÓCIOS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
94643896;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE PESSOAS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
126991428;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE PESSOAS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
150824032;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE PESSOAS;161;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
95236906;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE SISTEMAS DE INFORMAÇÃO;63;DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
109866665;ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE SISTEMAS DE INFORMAÇÃO;63;DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO
93657119;ESPECIALIZAÇÃO EM GESTÃO INDUSTRIAL;115;DEPARTAMENTO DE ENGENHARIA PRODUÇÃO
107074853;ESPECIALIZAÇÃO EM GESTÃO INTEGRADA DE CIDADES E DESENV DE PROJETOS SÓCIO-URBANOS;5254;PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS URBANOS E REGIONAIS
139037478;ESPECIALIZAÇÃO EM GESTÃO INTERNACIONAL EM TECNOLOGIA E INOVAÇÃO;6069;INSTITUTO METROPOLE DIGITAL
