"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"169660378";"APERFEIÇOAMENTO EM AJUSTE CONSCIENCIAL À SOCIEDADE IDEAL";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"191";"DEPARTAMENTO DE MEDICINA CLÍNICA";"";"";"";"";"";""
"123907274";"APERFEIÇOAMENTO EM CURRÍCULO E PRÁTICAS NA EDUCAÇÃO INFANTIL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"";"";"";"";"";""
"168491973";"APERFEIÇOAMENTO EM DEFICIÊNCIA VISUAL E OS RECURSOS DE ACESSIBILIDADE COMUNICACIONAL";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"30546";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO ESPECIAL";"";"";"";"";"";""
"168489693";"APERFEIÇOAMENTO EM DIDÁTICA E MÉTODO MULTISSENSORIAL NO ENSINO A ESTUDANTES COM DEFICIÊNCIA VISUAL";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"30546";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO ESPECIAL";"";"";"";"";"";""
"168441602";"APERFEIÇOAMENTO EM EDUCAÇÃO ESPECIAL-INCLUSIVA NA EDUCAÇÃO BÁSICA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"30546";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO ESPECIAL";"";"";"";"";"";""
"130818692";"APERFEIÇOAMENTO EM EDUCAÇÃO, POBREZA E DESIGUALDADE SOCIAL";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"";"";"";"";"";""
"98400995";"APERFEIÇOAMENTO EM ELETROENCEFALOGRAFIA BÁSICA  E CLÍNICA PARA RESIDÊNCIA MÉDICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"193";"DEPARTAMENTO DE PEDIATRIA";"";"";"";"";"";""
"99582905";"APERFEIÇOAMENTO EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"193";"DEPARTAMENTO DE PEDIATRIA";"";"";"";"";"";""
"90723724";"APERFEIÇOAMENTO EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"193";"DEPARTAMENTO DE PEDIATRIA";"";"";"";"";"";""
"135860936";"APERFEIÇOAMENTO EM ENSINO DE PORTUGUÊS PARA ESTRANGEIROS, IMIGRANTES E REFUGIADOS";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"124880396";"APERFEIÇOAMENTO EM FORMAÇÃO PEDAGÓGICA TUTORES E PRECEPTORES DA RESIDÊNCIA EM SAÚDE";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"197";"DEPARTAMENTO DE TOCO-GINECOLOGIA";"";"";"";"";"";""
"124895528";"APERFEIÇOAMENTO EM GESTÃO DE POLÍTICA DE DST AIDS HEPATITES VIRAIS E TUBERCULOSE";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"409";"NÚCLEO DE ESTUDOS EM SAÚDE COLETIVA";"";"";"";"";"";""
"138941430";"APERFEIÇOAMENTO EM GESTÃO DO TRABALHO E DA EDUCAÇÃO NA SAÚDE";"";"";"ATIVO";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"";"";"";"";"";""
"130027665";"APERFEIÇOAMENTO EM LINGUAGEM TEATRAL: TEATRO DE ANIMAÇÃO NA EDUCAÇÃO DA INFÂNCIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"";"";"";"";"";""
"135650946";"APERFEIÇOAMENTO EM LITERATURA INFANTIL NEGRA NA ESCOLA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"178449005";"APERFEIÇOAMENTO EM MENTORIA DE DIRETORES ESCOLARES";"5758538";"RUTE REGIS DE OLIVEIRA DA SILVA";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"";"";"";"";"";""
"92843489";"APERFEIÇOAMENTO EM PLANEJAMENTO, CRIAÇÃO E MANUTENÇÃO DE REPOSITÓRIOS DIGITAIS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"63";"DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO";"";"";"";"";"";""
"98641137";"APERFEIÇOAMENTO EM PRÓTESE SOBRE IMPLANTES";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"124922102";"APERFEIÇOAMENTO EM REABILITAÇÃO ORAL AVANÇADA EM PRÓTESE SOBRE IMPLANTE";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"117438135";"APERFEIÇOAMENTO EM SAÚDE DA FAMÍLIA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"";"";"";""
"171908775";"APERFEIÇOAMENTO PARA PROFISSIONAIS DO SISTEMA SOCIOEDUCATIVO DA CIDADE DE NATAL/RN";"5752795";"ILANA LEMOS DE PAIVA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"174575192";"APERFEIÇOAMENTO PARA PROFISSIONAIS DO SISTEMA SOCIOEDUCATIVO DAS CIDADES DE CAICÓ/RN E MOSSORÓ/RN";"23731";"ISABEL MARIA FARIAS FERNANDES DE OLIVEIRA";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"184446888";"ARQUEOLOGIA";"5758829";"AIRAN DOS SANTOS BORGES DE OLIVEIRA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Regular";"";"Generalista";"CAICÓ";"";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"";"";"";"";"";""
"2000005";"ARQUITETURA E URBANISMO";"5760236";"RENATO DE MEDEIROS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Engenharias";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"445";"CENTRO DE TECNOLOGIA";"";"1973/08/13 00:00:00.000";"12343";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"2000123";"ARTES VISUAIS";"5759408";"BETTINA RUPP";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"Matutino e Vespertino";"Generalista";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"1977/03/03 00:00:00.000";"95667";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"180582342";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO: A AUTORREGULAÇÃO POR ESTUDANTES COM DEFICIÊNCIA INTELECTUAL";"5758461";"FLAVIA ROLDAN VIANA";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"30546";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO ESPECIAL";"";"";"";"";"";""
"99413191";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO NA PERSPECTIVA DA EDUCAÇÃO INCLUSIVA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"126946116";"AUDITORIA EM SAÚDE";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"183034505";"AUXILIAR DE AGROECOLOGIA - EJA EPT - CANGUARETAMA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"174832421";"AUXILIAR DE AGROECOLOGIA - EJA EPT - LAGOA DE PEDRAS";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"174825967";"AUXILIAR DE COZINHA - EJA EPT - LAGOA DE PEDRAS";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"183448090";"AUXILIAR DE COZINHA - EJA EPT - PARNAMIRIM";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"181676364";"AUXILIAR DE COZINHA - EJA EPT - TIBAU DO SUL";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"97605099";"AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA NA ÁREA MATERNO INFANTIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"201";"DEPARTAMENTO DE FISIOTERAPIA";"";"";"";"";"";""
"9291230";"Avaliação psicológica da personalidade";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"178733979";"BACHARELADO EM INTELIGÊNCIA ARTIFICIAL";"";"";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Semestral";"";"Associada";"NATAL";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"149717829";"BACHARELADO INTERDISCIPLINAR EM HUMANIDADES";"5763579";"ANDRESSA LIDICY MORAIS LIMA FREITAS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Regular";"";"Generalista";"NATAL";"";"30304";"INSTITUTO HUMANITAS DE ESTUDOS INTEGRADOS";"";"";"1562727";"";"";""
"95739909";"BASES FISIOLÓGICAS PARA AVALIAÇÃO E PRESCRIÇÃO DE EXERCÍCIOS FÍSICOS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"";"";"";"";"";""
"2000006";"BIBLIOTECONOMIA";"5760265";"NANCY SANCHEZ TARRAGO";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Vespertino";"Generalista";"NATAL";"Campus Central";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"http://sol.ccsa.ufrn.br/ccsa/areas/biblio/biblioteconomia/";"1977/03/03 00:00:00.000";"18393";"2017/06/26 00:00:00.000";"Portaria nº 628/2017 - MEC";""
"100097561";"BIOLOGIA MOLECULAR - DIAGNOSTICO MOLECULAR DE DOENCAS HUMANAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"366";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS";"";"";"";"";"";""
"2000122";"BIOMEDICINA";"5752588";"ERMETON DUARTE DO NASCIMENTO";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Biológicas";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"440";"CENTRO DE BIOCIÊNCIAS";"";"2003/03/31 00:00:00.000";"60288";"2018/03/02 00:00:00.000";"Portaria Nº 133/2018 - MEC";""
"2000013";"CIÊNCIA DA COMPUTAÇÃO";"5764008";"MATHEUS DA SILVA MENEZES";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino e Vespertino";"Associada";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.dimap.ufrn.br/ccc.html";"1987/03/01 00:00:00.000";"12313";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"6633741";"CIÊNCIAS ATUARIAIS";"5760217";"JÁRVIS CAMPOS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Generalista";"NATAL";"";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"";"";"116514";"2013/12/30 00:00:00.000";"Portaria nº 735/2013 - MEC";""
"2000009";"CIÊNCIAS BIOLÓGICAS";"26020";"JACIRA MARIA ANDRADE DE SOUSA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Biológicas";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"440";"CENTRO DE BIOCIÊNCIAS";"http://www.cb.ufrn.br/conteudo/cursos/biologia/biologia.htm";"1970/02/23 00:00:00.000";"12332";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"9295710";"CIÊNCIAS BIOLÓGICAS";"26028";"MAGNOLIA FERNANDES FLORENCIO DE ARAUJO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"A Distância";"Ciências Biológicas";"Regular";"";"Generalista";"NATAL";"";"440";"CENTRO DE BIOCIÊNCIAS";"";"";"120887";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 913/2018";""
"111635035";"CIÊNCIAS BIOLÓGICAS";"5755490";"RAQUEL CORDEIRO THEODORO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Biológicas";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"440";"CENTRO DE BIOCIÊNCIAS";"http://www.cb.ufrn.br/conteudo/cursos/biologia/biologia.htm";"1970/02/23 00:00:00.000";"312332";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"2000012";"CIÊNCIAS CONTÁBEIS";"25988";"LUZIANA MARIA NUNES DE QUEIROZ";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Matutino e Noturno";"Generalista";"CAICÓ";"Campus Caicó";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"";"1979/03/11 00:00:00.000";"12349";"2017/04/04 00:00:00.000";"Portaria nº 272/2017 - MEC";""
"2000011";"CIÊNCIAS CONTÁBEIS";"5755577";"GIOVANNA TONETTO SEGANTINI";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Matutino e Noturno";"Generalista";"NATAL";"Campus Central";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"http://sol.ccsa.ufrn.br/ccsa/areas/cont/contabeis/";"1962/09/16 00:00:00.000";"12312";"2017/04/04 00:00:00.000";"Portaria nº 272/2017 - MEC";""
"2000014";"CIÊNCIAS ECONÔMICAS";"5760226";"JULIA ROCHA ARAUJO";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Sociais Aplicadas";"Regular";"Matutino e Noturno";"Generalista";"NATAL";"Campus Central";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"http://sol.ccsa.ufrn.br/ccsa/areas/eco/economia/";"1979/06/16 00:00:00.000";"12314";"2017/04/04 00:00:00.000";"Portaria nº 272/2017 - MEC";""
"10320810";"CIÊNCIAS E TECNOLOGIA";"5760234";"KELLY KALIANE REGO DA PAZ RODRIGUES";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Generalista";"NATAL";"";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"http://www.prograd.ufrn.br";"";"116756";"2008/06/10 00:00:00.000";"RESOLUÇÃO Nº083/2008-CONSEPE";""
"2000015";"CIÊNCIAS SOCIAIS";"5760430";"CARLOS EDUARDO FREITAS MORAIS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Regular";"Matutino e Noturno";"Generalista";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.nexusonline.com.br/ccs/";"1974/09/04 00:00:00.000";"1113220";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"111635038";"CIÊNCIAS SOCIAIS";"22941";"ELISETE SCHWADE";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Humanas";"Regular";"Matutino e Noturno";"Generalista";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.nexusonline.com.br/ccs/";"1974/09/04 00:00:00.000";"12315";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"102191189";"CIÊNCIAS SOCIAIS";"";"";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Humanas";"Temporário";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"12315";"";"";"PRONERA"
"2163123";"CLINICA MEDICA";"";"";"ATIVO";"RESIDÊNCIA";"";"Presencial";"";"";"";"";"";"";"5285";"COREME - CLÍNICA MÉDICA";"";"";"";"";"";""
"136155633";"COMUNICAÇÃO E EDUCAÇÃO";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"";"";"";"";"";""
"51497566";"COMUNICAÇÃO E EDUCAÇÃO";"";"";"ATIVO";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"";"";"";"";"";""
"2000016";"COMUNICAÇÃO SOCIAL";"22930";"FRANCISCO DE ASSIS DUARTE GUIMARAES";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"http://www.decom.ufrn.br/";"1963/03/01 00:00:00.000";"116516";"2018/02/02 00:00:00.000";"PORTARIA Nº 58, DE 2 DE FEVEREIRO DE 2018";""
"119512361";"COMUNICAÇÃO SOCIAL - AUDIOVISUAL";"5752197";"HELCIO PACHECO DE MEDEIROS";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Semestral";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"1364002";"2016/07/26 00:00:00.000";"RESOLUÇÃO N°119/2016-CONSEPE, de 26 de JULHO de 2016";""
"118834827";"COMUNICAÇÃO SOCIAL- PUBLICIDADE E PROPAGANDA";"5758436";"MARCELA COSTA DA CUNHA CHACEL";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Semestral";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"116624";"2017/04/04 00:00:00.000";"Portaria nº 272/2017 - MEC";""
"141014211";"CONTABILIDADE E GESTÃO EMPRESARIAL";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"";"";"";"";"";""
"6633740";"CURSO DE APERFEIÇOAMENTO EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"193";"DEPARTAMENTO DE PEDIATRIA";"";"";"";"";"";""
"51003665";"CURSO DE APERFEIÇOAMENTO EM ENDOCRINOLOGIA PEDIÁTRICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"193";"DEPARTAMENTO DE PEDIATRIA";"";"";"";"";"";""
"115828700";"CURSO DE APERFEIÇOAMENTO SOBRE GESTÃO DA POLÍTICA EM DST, AIDS, HEPATITES VIRAIS";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"409";"NÚCLEO DE ESTUDOS EM SAÚDE COLETIVA";"";"";"";"";"";""
"87094038";"CURSO DE CONVERSAÇÃO EM LÍNGUA ALEMÃ";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"133458885";"CURSO DE CONVERSAÇÃO EM LÍNGUA BRASILEIRA DE SINAIS";"";"";"";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"87093989";"CURSO DE CONVERSAÇÃO EM LÍNGUA ESPANHOLA";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86980267";"CURSO DE CONVERSAÇÃO EM LÍNGUA FRANCESA";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"87093970";"CURSO DE CONVERSAÇÃO EM LÍNGUA INGLESA";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"86981390";"Curso de Conversação em Língua Japonesa";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"87093990";"CURSO DE CONVERSAÇÃO EM LÍNGUA PORTUGUESA PARA ESTRANGEIROS";"";"";"ATIVO";"FORMAÇÃO COMPLEMENTAR";"";"Presencial";"";"";"";"";"NATAL";"";"6042";"INSTITUTO ÁGORA - LÍNGUAS, LITERATURAS E CULTURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"175787885";"CURSO DE ESPECIALIZAÇÃO DE GESTÃO EM SAÚDE MODALIDADE A DISTÂNCIA";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"4711440";"CURSO DE  ESPECIALIZAÇÃO EM ADMINISTRAÇÃO PÚBLICA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"3202";"FUNPEC/PPGAD";"";"";"";"";"";""
"3161570";"CURSO DE ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"";"";"";"";"";""
"2527490";"CURSO DE ESPECIALIZAÇÃO EM AUDITORIA E CONTROLE INTERNO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"";"";"";"";"";""
"1080250";"CURSO DE ESPECIALIZAÇÃO EM AUDITORIA E PERÍCIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"CAICÓ";"";"2856";"CERES - SECRETARIA DO DCEA";"";"";"";"";"";""
"3179270";"CURSO DE ESPECIALIZAÇÃO EM CIÊNCIAS MORFOLÓGICAS - INTERDISCIPLINARIDADE NO ENSI";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"177";"DEPARTAMENTO DE MORFOLOGIA";"";"";"";"";"";""
"8234990";"CURSO DE ESPECIALIZAÇÃO EM CONTROLADORIA PARA GESTÃO PÚBLICA E TERCEIRO SETOR";"";"";"ATIVO";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"NATAL";"";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"";"";"";"";"";""
"1085930";"CURSO DE ESPECIALIZAÇÃO EM DIREITO CIVIL E PROCESSUAL CIVIL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"162847957";"CURSO DE ESPECIALIZAÇÃO EM DIREITO DA INCLUSÃO E COMBATE À DISCRIMINAÇÃO";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"9750";"DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO";"";"";"";"";"";""
"6165401";"CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO E SUSTENTABILIDADE AMBIENTAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"";"";""
"7008210";"CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO E SUSTENTABILIDADE AMBIENTAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"159";"DEPARTAMENTO DE EDUCAÇÃO";"";"";"";"";"";""
"7612820";"Curso de Especialização em Elaboração e Avaliação de Projetos Turísticos";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"4652";"PÓS-GRADUAÇÃO EM TURISMO";"";"";"";"";"";""
"1308470";"CURSO DE ESPECIALIZAÇÃO EM ENDODONTIA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"124758134";"CURSO DE ESPECIALIZAÇÃO EM ENFERMAGEM OBSTÉTRICA III - REDE CEGONHA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
